Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
11,0.5,0.5,18,0.49848,19,0.580033,18.01863819,40,0.487539,41,0.562405,40.16644405,22,22.14780586
12,0.5,0.5,17,0.467153,18,0.539574,17.45355629,38,0.451572,39,0.514986,38.76367994,21,21.31012366
13,0.5,0.5,16,0.474203,17,0.546312,16.35775007,37,0.472917,38,0.559148,37.31407498,21,20.95632491
14,0.5,0.5,14,0.425902,15,0.501966,14.97415334,33,0.457736,34,0.549839,33.45887756,19,18.48472422
15,0.5,0.5,16,0.461652,17,0.543709,16.46733368,34,0.477364,35,0.5191,34.54236151,18,18.07502783
16,0.5,0.5,17,0.486635,18,0.580257,17.14275491,33,0.458333,34,0.5,34,16,16.85724509
17,0.5,0.5,16,0.456871,17,0.503743,16.92014422,36,0.464103,37,0.517264,36.67525065,20,19.75510643
18,0.5,0.5,17,0.481633,18,0.549703,17.26982518,36,0.456416,37,0.512593,36.77583353,19,19.50600835
19,0.5,0.5,17,0.48232,18,0.546832,17.27405754,36,0.436658,37,0.530055,36.67820166,19,19.40414412
0,0.5,0.55,16,0.468232,17,0.505043,16.86300291,31,0.450617,32,0.527665,31.64093812,15,14.77793521
1,0.5,0.55,16,0.475667,17,0.518265,16.571224,33,0.460196,34,0.535347,33.52965363,17,16.95842963
2,0.5,0.55,15,0.447761,16,0.519397,15.72922832,33,0.485075,34,0.543382,33.2559727,18,17.52674438
3,0.5,0.55,15,0.489145,16,0.571843,15.13126073,31,0.427922,32,0.506925,31.9123451,16,16.78108437
4,0.5,0.55,17,0.444444,18,0.504637,17.92296446,34,0.489717,35,0.569832,34.12835299,17,16.20538853
5,0.5,0.55,15,0.456693,16,0.500741,15.98317744,34,0.481557,35,0.563393,34.22536536,19,18.24218792
6,0.5,0.55,16,0.457143,17,0.507289,16.85464444,35,0.496063,36,0.540584,35.08843018,19,18.23378574
7,0.5,0.55,15,0.449655,16,0.511676,15.81174118,33,0.467857,34,0.523272,33.58004151,18,17.76830032
