Number,MIGRATION,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.01,17,0.467758,18,0.572312,17.30837653,65,0.490452,66,0.574642,65.11341014,48,47.80503361
1,0.01,17,0.475302,18,0.559091,17.29476423,60,0.48998,61,0.600926,60.09031421,43,42.79554998
2,0.01,17,0.45793,18,0.551532,17.44945621,63,0.355691,64,0.503996,63.97305553,46,46.52359932
3,0.01,16,0.470322,17,0.636542,16.1785465,57,0.454969,58,0.533791,57.57129989,41,41.39275339
4,0.01,17,0.479452,18,0.580164,17.20402733,61,0.40079,62,0.525075,61.79824597,44,44.59421864
5,0.01,18,0.474611,19,0.569149,18.26855867,62,0.424837,63,0.51779,62.80861295,44,44.54005428
6,0.01,15,0.497415,16,0.561287,15.04047157,60,0.480877,61,0.626218,60.13157333,45,45.09110177
7,0.01,16,0.420561,17,0.503327,16.95980233,66,0.468075,67,0.592789,66.2559857,50,49.29618336
8,0.01,17,0.428571,18,0.502561,17.96538721,59,0.469739,60,0.590686,59.2502005,42,41.28481329
9,0.01,18,0.456653,19,0.551373,18.45763302,64,0.393491,65,0.520707,64.83722959,46,46.37959657
10,0.01,15,0.400888,16,0.51313,15.88302062,60,0.482595,61,0.520833,60.45517548,45,44.57215486
11,0.01,17,0.445802,18,0.58215,17.39749758,63,0.403425,64,0.521195,63.82003057,46,46.42253299
12,0.01,17,0.40796,18,0.518072,17.8358762,63,0.466223,64,0.547872,63.41368541,46,45.57780921
13,0.01,16,0.440321,17,0.562062,16.49021283,61,0.398995,62,0.525591,61.79785301,45,45.30764018
14,0.01,14,0.427175,15,0.588442,14.4515803,63,0.480311,64,0.586414,63.18556497,49,48.73398467
15,0.01,16,0.468654,17,0.615266,16.21380242,61,0.425381,62,0.541538,61.64239779,45,45.42859537
16,0.01,15,0.432777,16,0.558357,15.53530021,58,0.43556,59,0.505376,58.92299759,43,43.38769739
17,0.01,17,0.442191,18,0.525616,17.69294576,61,0.422959,62,0.525194,61.75356776,44,44.060622
18,0.01,17,0.49604,18,0.590119,17.04209228,57,0.479167,58,0.562308,57.25057433,40,40.20848204
19,0.01,18,0.405689,19,0.536023,18.72361011,62,0.374862,63,0.501016,62.99194635,44,44.26833624
20,0.01,17,0.40222,18,0.501453,17.98535769,64,0.468783,65,0.500923,64.97128189,47,46.9859242
21,0.01,17,0.41269,18,0.524048,17.78404785,64,0.491561,65,0.573937,64.10244489,47,46.31839704
22,0.01,17,0.477516,18,0.543732,17.33955539,59,0.403785,60,0.5333,59.74288692,42,42.40333153
23,0.01,16,0.472021,17,0.615306,16.19526817,62,0.485558,63,0.586331,62.1433122,46,45.94804402
24,0.01,17,0.486142,18,0.590129,17.13326666,61,0.48289,62,0.603368,61.14201763,44,44.00875097
25,0.01,17,0.412981,18,0.518119,17.82766459,60,0.415125,61,0.574553,60.53237198,43,42.70470739
26,0.01,17,0.408869,18,0.51133,17.88942134,59,0.409923,60,0.521939,59.80414405,42,41.91472271
27,0.01,16,0.458967,17,0.592284,16.3077852,56,0.381643,57,0.522417,56.84075895,40,40.53297374
28,0.01,15,0.343243,16,0.527715,15.8497604,56,0.435818,57,0.541913,56.6049484,41,40.755188
29,0.01,18,0.451245,19,0.563163,18.43563144,64,0.473736,65,0.60237,64.20417619,46,45.76854475
30,0.01,16,0.426321,17,0.567814,16.52072541,62,0.378571,63,0.512796,62.90466754,46,46.38394213
31,0.01,15,0.433105,16,0.512315,15.84452721,60,0.478896,61,0.556056,60.27350959,45,44.42898238
32,0.01,16,0.391827,17,0.514344,16.88292237,61,0.421053,62,0.533298,61.70334536,45,44.82042299
33,0.01,17,0.432769,18,0.521869,17.75455668,62,0.464525,63,0.578307,62.31178042,45,44.55722374
34,0.01,17,0.471708,18,0.537629,17.42918038,63,0.425052,64,0.566265,63.53074434,46,46.10156395
35,0.01,16,0.454252,17,0.540594,16.52984642,63,0.418731,64,0.511387,63.87710456,47,47.34725813
36,0.01,16,0.404096,17,0.531157,16.75478707,60,0.421252,61,0.539071,60.66838116,44,43.91359409
37,0.01,16,0.454412,17,0.569907,16.39471839,63,0.496343,64,0.612255,63.0315498,47,46.63683141
38,0.01,17,0.470362,18,0.537131,17.44388863,64,0.415347,65,0.539784,64.68028802,47,47.23639939
39,0.01,16,0.409278,17,0.523833,16.79195146,60,0.469347,61,0.595137,60.24368392,44,43.45173245
40,0.01,16,0.490266,17,0.565975,16.12857124,60,0.450331,61,0.536935,60.57351854,44,44.4449473
41,0.01,15,0.484645,16,0.556623,15.21332907,62,0.469161,63,0.603792,62.22906314,47,47.01573407
42,0.01,17,0.452406,18,0.56754,17.41337919,63,0.428708,64,0.524486,63.7443463,46,46.33096711
43,0.01,17,0.454545,18,0.548842,17.48204079,65,0.476915,66,0.57757,65.22934777,48,47.74730699
44,0.01,15,0.423077,16,0.557752,15.57117505,57,0.368868,58,0.549363,57.7265132,42,42.15533815
45,0.01,16,0.464353,17,0.593171,16.27672375,59,0.371113,60,0.513472,59.90536601,43,43.62864226
46,0.01,17,0.4372,18,0.516451,17.79241902,63,0.404663,64,0.549235,63.65944305,46,45.86702402
47,0.01,16,0.395636,17,0.539914,16.72335353,61,0.446088,62,0.603556,61.34236797,45,44.61901445
48,0.01,15,0.441658,16,0.545102,15.56399598,59,0.43515,60,0.574093,59.46673816,44,43.90274218
49,0.01,16,0.449664,17,0.536415,16.58023539,62,0.448869,63,0.528558,62.64163184,46,46.06139646
50,0.01,16,0.452637,17,0.552423,16.47464574,61,0.438259,62,0.551687,61.54431886,45,45.06967312
51,0.01,15,0.437564,16,0.510721,15.85345216,61,0.450249,62,0.634211,61.27044172,46,45.41698956
52,0.01,17,0.468907,18,0.575425,17.29190372,65,0.465138,66,0.568085,65.33864027,48,48.04673656
53,0.01,17,0.445144,18,0.536408,17.60106942,61,0.430493,62,0.562619,61.52606603,44,43.9249966
54,0.01,17,0.448651,18,0.567,17.43387777,56,0.467476,57,0.565856,56.33059565,39,38.89671788
55,0.01,15,0.496542,16,0.630808,15.02575484,60,0.490516,61,0.597804,60.08839758,45,45.06264274
56,0.01,17,0.446819,18,0.561088,17.46540182,53,0.398445,54,0.514925,53.87186641,36,36.4064646
57,0.01,16,0.458415,17,0.538348,16.52024821,61,0.449952,62,0.562927,61.44300066,45,44.92275246
58,0.01,15,0.478219,16,0.605108,15.17165397,56,0.404366,57,0.53992,56.70550482,41,41.53385085
59,0.01,17,0.49645,18,0.537799,17.08585456,63,0.451848,64,0.588899,63.35134366,46,46.26548911
60,0.01,17,0.38587,18,0.527307,17.80693171,69,0.481446,70,0.590684,69.16984932,52,51.36291761
61,0.01,16,0.482212,17,0.600716,16.15010464,64,0.424419,65,0.551826,64.59322486,48,48.44312022
62,0.01,17,0.456989,18,0.558152,17.42516533,62,0.478435,63,0.552789,62.29003147,45,44.86486614
63,0.01,17,0.401057,18,0.524057,17.80441463,62,0.413064,63,0.511198,62.88589072,45,45.08147609
64,0.01,18,0.493526,19,0.567464,18.08755985,65,0.467614,66,0.5519,65.38423938,47,47.29667953
65,0.01,16,0.389483,17,0.51332,16.89243925,60,0.498924,61,0.636618,60.00781443,44,43.11537517
66,0.01,16,0.371469,17,0.517912,16.8776862,63,0.461686,64,0.535887,63.51635423,47,46.63866803
67,0.01,17,0.466084,18,0.530785,17.52419592,62,0.440578,63,0.588267,62.40234547,45,44.87814955
68,0.01,15,0.39417,16,0.552908,15.66669607,59,0.479474,60,0.570787,59.22478727,44,43.5580912
69,0.01,15,0.441352,16,0.593615,15.38517565,59,0.408619,60,0.546332,59.66356117,44,44.27838552
70,0.01,16,0.459239,17,0.566068,16.3815537,61,0.470378,62,0.583416,61.26205347,45,44.88049977
71,0.01,15,0.467868,16,0.582888,15.27936011,58,0.389357,59,0.537962,58.74454426,43,43.46518415
72,0.01,15,0.401042,16,0.501431,15.98574545,62,0.495015,63,0.578508,62.0597056,47,46.07396015
73,0.01,16,0.444606,17,0.579848,16.40959169,59,0.467602,60,0.580409,59.28719849,43,42.87760679
74,0.01,15,0.465104,16,0.598621,15.26135998,64,0.494816,65,0.602927,64.04795072,49,48.78659074
75,0.01,18,0.465271,19,0.571277,18.32761353,66,0.48191,67,0.620541,66.13049029,48,47.80287676
76,0.01,16,0.47105,17,0.559717,16.32650253,62,0.436782,63,0.545278,62.58267586,46,46.25617333
77,0.01,16,0.403825,17,0.537204,16.72106554,59,0.389053,60,0.529201,59.79164169,43,43.07057616
78,0.01,18,0.375591,19,0.512231,18.91048741,65,0.442729,66,0.553333,65.51780225,47,46.60731484
79,0.01,17,0.474975,18,0.572718,17.25602856,61,0.414256,62,0.577008,61.52683838,44,44.27080982
80,0.01,17,0.494511,18,0.625,17.04206485,58,0.398964,59,0.505139,58.95159878,41,41.90953393
81,0.01,17,0.487755,18,0.586999,17.12338277,62,0.396186,63,0.505501,62.94967754,45,45.82629476
82,0.01,15,0.388293,16,0.549407,15.69334136,61,0.451826,62,0.53035,61.61349396,46,45.9201526
83,0.01,17,0.486413,18,0.567889,17.16676076,62,0.422692,63,0.556365,62.57833669,45,45.41157592
84,0.01,16,0.457274,17,0.553922,16.44207847,59,0.400478,60,0.527921,59.78091382,43,43.33883535
85,0.01,17,0.414316,18,0.551948,17.62255871,66,0.458374,67,0.543944,66.48645553,49,48.86389683
86,0.01,17,0.453794,18,0.539869,17.53681092,61,0.452357,62,0.631351,61.26617093,44,43.72936001
87,0.01,18,0.454067,19,0.565504,18.41218805,63,0.451807,64,0.578077,63.38166627,45,44.96947822
88,0.01,16,0.48306,17,0.604688,16.13927714,57,0.431705,58,0.54385,57.60898836,41,41.46971122
89,0.01,17,0.4225,18,0.530269,17.71913073,58,0.387805,59,0.5485,58.698186,41,40.97905527
90,0.01,17,0.446695,18,0.588601,17.37563598,61,0.378687,62,0.500979,61.99199457,44,44.61635859
91,0.01,16,0.46875,17,0.540183,16.43747288,63,0.462944,64,0.61164,63.24920643,47,46.81173356
92,0.01,18,0.438114,19,0.535897,18.6328912,63,0.49717,64,0.602451,63.02688044,45,44.39398925
93,0.01,17,0.455189,18,0.572821,17.38094226,62,0.423228,63,0.511156,62.87312346,45,45.4921812
94,0.01,17,0.432473,18,0.529007,17.6995152,65,0.466599,66,0.579111,65.29686611,48,47.59735092
95,0.01,17,0.469409,18,0.566698,17.31443431,59,0.460865,60,0.536913,59.51460919,42,42.20017488
96,0.01,18,0.433884,19,0.539961,18.62328309,64,0.423298,65,0.534468,64.68995233,46,46.06666924
97,0.01,18,0.438178,19,0.544031,18.58403635,61,0.416928,62,0.518897,61.81467897,43,43.23064262
98,0.01,16,0.424651,17,0.554775,16.57905536,59,0.365643,60,0.530194,59.81650674,43,43.23745137
99,0.01,18,0.460539,19,0.581159,18.32715138,63,0.465015,64,0.603401,63.25280736,45,44.92565598
100,0.01,17,0.484127,18,0.597695,17.13976648,59,0.427783,60,0.526527,59.73135583,42,42.59158935
101,0.01,17,0.353198,18,0.501986,17.98665215,63,0.479899,64,0.562749,63.24261919,46,45.25596704
102,0.01,17,0.437436,18,0.566254,17.48567747,59,0.46395,60,0.617252,59.23515675,42,41.74947928
103,0.01,15,0.377734,16,0.5,16,57,0.458614,58,0.52208,57.65209719,42,41.65209719
104,0.01,17,0.41763,18,0.516268,17.8350737,62,0.481463,63,0.55861,62.24028154,45,44.40520784
105,0.01,18,0.496926,19,0.626576,18.02370999,61,0.491573,62,0.608847,61.07185736,43,43.04814737
106,0.01,17,0.442968,18,0.506559,17.89685647,61,0.446379,62,0.544388,61.54710282,44,43.65024634
107,0.01,16,0.417669,17,0.504184,16.95163844,62,0.491992,63,0.637164,62.05516215,46,45.10352371
108,0.01,17,0.479882,18,0.609184,17.15558924,65,0.436128,66,0.535922,65.64003848,48,48.48444924
109,0.01,16,0.460861,17,0.635979,16.22350073,61,0.448693,62,0.595666,61.34909133,45,45.1255906
110,0.01,16,0.445752,17,0.558247,16.48222588,65,0.478713,66,0.569971,65.23326174,49,48.75103586
111,0.01,17,0.45893,18,0.60445,17.28222925,62,0.492047,63,0.620272,62.06202379,45,44.77979454
112,0.01,15,0.397368,16,0.539143,15.7239076,59,0.48167,60,0.567725,59.21300331,44,43.48909571
113,0.01,17,0.489663,18,0.580628,17.11363711,63,0.464105,64,0.576332,63.31984282,46,46.20620571
114,0.01,17,0.468907,18,0.608149,17.22330188,60,0.378122,61,0.51122,60.91570121,43,43.69239934
115,0.01,17,0.477384,18,0.612986,17.1667822,60,0.429134,61,0.548137,60.59549759,43,43.42871539
116,0.01,16,0.482126,17,0.62014,16.1295086,60,0.487629,61,0.593649,60.11668553,44,43.98717693
117,0.01,17,0.445879,18,0.554082,17.50018022,62,0.436702,63,0.553181,62.54342843,45,45.04324821
118,0.01,15,0.431363,16,0.547278,15.59213217,60,0.427898,61,0.535446,60.67041693,45,45.07828476
119,0.01,17,0.496369,18,0.590237,17.03868198,59,0.426455,60,0.545178,59.61946716,42,42.58078518
120,0.01,16,0.458333,17,0.625,16.2500015,58,0.487232,59,0.592988,58.12073074,42,41.87072924
121,0.01,16,0.423361,17,0.551619,16.59753778,64,0.470679,65,0.598548,64.22930499,48,47.63176722
122,0.01,16,0.44809,17,0.501892,16.96483402,62,0.456311,63,0.532371,62.57440179,46,45.60956777
123,0.01,17,0.487666,18,0.611332,17.09973639,63,0.356426,64,0.512524,63.91976835,46,46.82003196
124,0.01,18,0.449355,19,0.536304,18.58246788,60,0.406496,61,0.503452,60.96439622,42,42.38192834
125,0.01,17,0.46997,18,0.611955,17.21150121,64,0.465898,65,0.566993,64.33732628,47,47.12582506
126,0.01,14,0.427772,15,0.55112,14.5855628,60,0.417619,61,0.559547,60.5804422,46,45.9948794
127,0.01,15,0.40049,16,0.554079,15.64789796,58,0.436453,59,0.534113,58.65069629,43,43.00279833
128,0.01,16,0.420276,17,0.557732,16.57999651,61,0.458665,62,0.547319,61.46625082,45,44.88625431
129,0.01,16,0.456863,17,0.561716,16.41140454,57,0.454315,58,0.546547,57.495327,41,41.08392246
130,0.01,15,0.383227,16,0.511006,15.91386691,59,0.432252,60,0.501845,59.97348871,44,44.0596218
131,0.01,17,0.492611,18,0.539767,17.15669268,65,0.453537,66,0.539337,65.54152681,48,48.38483413
132,0.01,15,0.481132,16,0.598269,15.16107635,59,0.493164,60,0.612025,59.05751256,44,43.89643621
133,0.01,17,0.452314,18,0.586979,17.35410834,61,0.432556,62,0.536178,61.65086565,44,44.2967573
134,0.01,16,0.429637,17,0.528571,16.71121151,60,0.441355,61,0.589717,60.39528316,44,43.68407164
135,0.01,16,0.384512,17,0.531345,16.78652619,61,0.390515,62,0.524798,61.81533031,45,45.02880412
136,0.01,17,0.431225,18,0.561938,17.52615272,64,0.411143,65,0.514762,64.85753578,47,47.33138306
137,0.01,16,0.489362,17,0.561803,16.14685054,61,0.417187,62,0.532683,61.7170205,45,45.57016996
138,0.01,16,0.428858,17,0.552786,16.57405913,57,0.434141,58,0.598154,57.40154744,41,40.82748831
139,0.01,16,0.446947,17,0.565831,16.44625854,60,0.392079,61,0.511409,60.90439118,44,44.45813265
140,0.01,16,0.426745,17,0.537559,16.66106268,59,0.457158,60,0.598964,59.30211698,43,42.6410543
141,0.01,15,0.412626,16,0.511353,15.88500613,59,0.470646,60,0.55846,59.33427472,44,43.44926859
142,0.01,15,0.374753,16,0.51635,15.88453145,60,0.43271,61,0.572063,60.48287443,45,44.59834297
143,0.01,17,0.495812,18,0.604103,17.03867357,62,0.370724,63,0.507851,62.94274651,45,45.90407293
144,0.01,16,0.457198,17,0.538425,16.52694301,62,0.432655,63,0.536597,62.64790941,46,46.1209664
145,0.01,17,0.398816,18,0.514532,17.87441668,64,0.445764,65,0.514028,64.79450369,47,46.92008702
146,0.01,17,0.402572,18,0.504302,17.95771159,59,0.483198,60,0.5831,59.16818482,42,41.21047323
147,0.01,16,0.451923,17,0.561297,16.43956516,58,0.43456,59,0.576923,58.45967,42,42.02010484
148,0.01,16,0.463812,17,0.595325,16.27516671,60,0.436983,61,0.549642,60.55936055,44,44.28419383
149,0.01,15,0.428571,16,0.557403,15.55443523,62,0.475862,63,0.572678,62.24931829,47,46.69488306
150,0.01,15,0.426201,16,0.573475,15.50109999,64,0.489011,65,0.589956,64.10886126,49,48.60776127
151,0.01,15,0.399633,16,0.533597,15.74920874,58,0.415747,59,0.512671,58.86926871,43,43.12005996
152,0.01,15,0.492973,16,0.619379,15.05559072,61,0.435664,62,0.516434,61.79653337,46,46.74094265
153,0.01,17,0.494152,18,0.612637,17.04935646,63,0.493646,64,0.63,63.04659929,46,45.99724283
154,0.01,16,0.380161,17,0.508441,16.93419863,61,0.483566,62,0.574127,61.18146884,45,44.24727022
155,0.01,17,0.479915,18,0.534045,17.37105117,64,0.453158,65,0.582335,64.36261873,47,46.99156756
156,0.01,17,0.492633,18,0.578923,17.0853749,61,0.475,62,0.600291,61.19953548,44,44.11416058
157,0.01,16,0.459215,17,0.614965,16.26186196,61,0.476308,62,0.565776,61.26480976,45,45.00294781
158,0.01,15,0.400558,16,0.506349,15.93998544,60,0.382269,61,0.531723,60.78774071,45,44.84775527
159,0.01,17,0.388151,18,0.527132,17.80477907,63,0.405258,64,0.536574,63.72148101,46,45.91670194
160,0.01,15,0.424145,16,0.548673,15.60914011,62,0.480588,63,0.592323,62.17373249,47,46.56459238
161,0.01,16,0.39491,17,0.509314,16.91858676,62,0.39445,63,0.533915,62.75682071,46,45.83823395
162,0.01,17,0.458376,18,0.503138,17.92989589,66,0.436578,67,0.548204,66.56816512,49,48.63826923
163,0.01,16,0.493243,17,0.581162,16.07685483,62,0.48257,63,0.623412,62.1237557,46,46.04690087
164,0.01,18,0.446356,19,0.543,18.55506808,65,0.456,66,0.578204,65.36005368,47,46.8049856
165,0.01,16,0.427442,17,0.553861,16.57394854,63,0.494416,64,0.517874,63.23804246,47,46.66409392
166,0.01,16,0.400389,17,0.507478,16.93017023,63,0.457478,64,0.533171,63.56176925,47,46.63159902
167,0.01,17,0.498489,18,0.627617,17.01170157,59,0.432655,60,0.552554,59.56168108,42,42.54997951
168,0.01,16,0.449405,17,0.60682,16.32141156,58,0.417903,59,0.54072,58.66844981,42,42.34703825
169,0.01,14,0.346885,15,0.527466,14.84790205,60,0.463717,61,0.540212,60.47431858,46,45.62641653
170,0.01,17,0.447556,18,0.535253,17.59801362,58,0.395406,59,0.521466,58.82971601,41,41.23170239
171,0.01,15,0.414841,16,0.545858,15.64998435,61,0.395813,62,0.507835,61.93005838,46,46.28007403
172,0.01,15,0.381528,16,0.523438,15.83483898,58,0.451566,59,0.557751,58.45612846,43,42.62128947
173,0.01,18,0.448603,19,0.547758,18.51835006,62,0.385714,63,0.500483,62.99579155,44,44.47744149
174,0.01,15,0.417965,16,0.520284,15.80175725,59,0.426529,60,0.527358,59.72866933,44,43.92691208
175,0.01,14,0.415104,15,0.512267,14.87374824,61,0.449288,62,0.521672,61.70059682,47,46.82684858
176,0.01,16,0.439363,17,0.511145,16.84473824,63,0.492417,64,0.64502,63.04969103,47,46.20495279
177,0.01,16,0.437743,17,0.502887,16.9556828,61,0.481076,62,0.638046,61.12055807,45,44.16487527
178,0.01,15,0.361194,16,0.539619,15.77795152,59,0.37395,60,0.527914,59.81869788,44,44.04074636
179,0.01,16,0.417686,17,0.538502,16.68131704,60,0.449449,61,0.57268,60.41021334,44,43.7288963
180,0.01,16,0.434914,17,0.536053,16.64353019,58,0.467909,59,0.581136,58.2834218,42,41.63989161
181,0.01,16,0.378286,17,0.503571,16.97149699,62,0.365591,63,0.521739,62.86077952,46,45.88928253
182,0.01,16,0.38055,17,0.561245,16.66105869,60,0.417436,61,0.527096,60.75290899,44,44.0918503
183,0.01,15,0.418605,16,0.551724,15.6114454,60,0.466119,61,0.568515,60.33088207,45,44.71943667
184,0.01,16,0.477674,17,0.583174,16.21162085,65,0.459839,66,0.53217,65.55523911,49,49.34361826
185,0.01,15,0.469409,16,0.624016,15.19786297,56,0.436816,57,0.567393,56.48388307,41,41.2860201
186,0.01,17,0.433171,18,0.555726,17.54529803,64,0.429671,65,0.573709,64.48826699,47,46.94296896
187,0.01,16,0.444867,17,0.553393,16.50801651,61,0.442744,62,0.560345,61.48686661,45,44.9788501
188,0.01,17,0.397658,18,0.518962,17.84368199,63,0.409509,64,0.508421,63.91486372,46,46.07118173
189,0.01,15,0.451728,16,0.564787,15.42696291,62,0.379195,63,0.515,62.88954751,47,47.4625846
190,0.01,16,0.456628,17,0.569255,16.38509416,60,0.429507,61,0.541232,60.630951,44,44.24585684
191,0.01,19,0.462439,20,0.556785,19.39811969,65,0.408994,66,0.506893,65.9295907,46,46.53147101
192,0.01,17,0.421937,18,0.543131,17.64411605,60,0.439691,61,0.529211,60.67369303,43,43.02957698
193,0.01,16,0.425321,17,0.556107,16.57100148,62,0.450464,63,0.568678,62.41903666,46,45.84803518
194,0.01,16,0.395648,17,0.552659,16.66461585,63,0.452473,64,0.522338,63.68026909,47,47.01565324
195,0.01,17,0.47642,18,0.628017,17.15554398,61,0.476974,62,0.598599,61.18931963,44,44.03377565
196,0.01,16,0.365702,17,0.50419,16.96974467,60,0.377123,61,0.518625,60.86837642,44,43.89863175
197,0.01,18,0.441706,19,0.542267,18.57968795,65,0.420947,66,0.540685,65.66021647,47,47.08052852
198,0.01,16,0.412723,17,0.531621,16.73404935,62,0.473866,63,0.528718,62.47644571,46,45.74239636
199,0.01,16,0.488614,17,0.584463,16.11879102,60,0.480711,61,0.566301,60.22536511,44,44.1065741
0,0.015,11,0.417315,12,0.557839,11.58840483,42,0.385815,43,0.509862,42.92049788,31,31.33209305
1,0.015,11,0.421406,12,0.559883,11.56755996,41,0.419419,42,0.553642,41.60035165,30,30.0327917
2,0.015,12,0.387755,13,0.562378,12.64278474,42,0.456861,43,0.640377,42.23506942,30,29.59228468
3,0.015,11,0.35035,12,0.518287,11.89110798,43,0.388831,44,0.536041,43.75517288,32,31.86406491
4,0.015,12,0.39907,13,0.534004,12.74799532,39,0.3735,40,0.520749,39.85908903,27,27.11109371
5,0.015,12,0.408225,13,0.54721,12.66032306,39,0.434783,40,0.612711,39.3665359,27,26.70621285
6,0.015,12,0.468863,13,0.634269,12.18824589,38,0.452403,39,0.574277,38.39054269,26,26.2022968
7,0.015,11,0.473113,12,0.615306,11.18908807,40,0.380435,41,0.538806,40.75496777,29,29.5658797
8,0.015,11,0.361671,12,0.502456,11.98255496,42,0.404649,43,0.568744,42.58107194,31,30.59851698
9,0.015,13,0.450205,14,0.572529,13.40707465,44,0.331401,45,0.502944,44.98283812,31,31.57576347
10,0.015,12,0.401491,13,0.567951,12.59178782,42,0.388314,43,0.550959,42.68668573,30,30.09489791
11,0.015,12,0.393287,13,0.511351,12.90385723,39,0.38594,40,0.504365,39.96314123,27,27.059284
12,0.015,12,0.449275,13,0.596285,12.34504455,42,0.439093,43,0.5985,42.38208485,30,30.0370403
13,0.015,12,0.492951,13,0.653197,12.04398862,41,0.469828,42,0.538541,41.43910177,29,29.39511315
14,0.015,11,0.369411,12,0.509674,11.93102957,41,0.416504,42,0.526197,41.76117893,30,29.83014936
15,0.015,11,0.431,12,0.59882,11.41115481,41,0.330466,42,0.5095,41.94693745,30,30.53578264
16,0.015,12,0.480938,13,0.624623,12.13266521,39,0.381417,40,0.553362,39.68965658,27,27.55699137
17,0.015,12,0.493448,13,0.580993,12.07484151,42,0.359209,43,0.511364,42.925313,30,30.85047149
18,0.015,12,0.439655,13,0.558698,12.50691767,43,0.42581,44,0.610938,43.40074975,31,30.89383208
19,0.015,12,0.393141,13,0.530973,12.7752844,40,0.405075,41,0.522137,40.81089508,28,28.03561068
20,0.015,11,0.404369,12,0.57129,11.57291174,41,0.439145,42,0.613856,41.34831808,30,29.77540634
21,0.015,12,0.435897,13,0.612548,12.36287935,41,0.485889,42,0.641104,41.09091261,29,28.72803326
22,0.015,12,0.476048,13,0.639105,12.14689342,40,0.404427,41,0.553443,40.64136066,28,28.49446724
23,0.015,12,0.372727,13,0.508712,12.93593411,44,0.402977,45,0.547847,44.66972458,32,31.73379047
24,0.015,12,0.394659,13,0.540654,12.72153841,43,0.44302,44,0.589374,43.38932998,31,30.66779157
25,0.015,12,0.468481,13,0.64645,12.17710388,42,0.445135,43,0.590481,42.37747857,30,30.20037469
26,0.015,12,0.441624,13,0.600674,12.36702924,37,0.349222,38,0.519474,37.88561662,25,25.51858738
27,0.015,12,0.406106,13,0.571014,12.56937201,41,0.347181,42,0.509653,41.94058669,29,29.37121467
28,0.015,13,0.477845,14,0.610215,13.16737176,42,0.414815,43,0.517993,42.82561205,29,29.65824029
29,0.015,12,0.454779,13,0.581967,12.35554455,39,0.320059,40,0.505578,39.969933,27,27.61438845
30,0.015,12,0.491525,13,0.610082,12.0714846,43,0.444118,44,0.584984,43.39670325,31,31.32521865
31,0.015,12,0.40512,13,0.532983,12.74204422,42,0.442029,43,0.619262,42.3270892,30,29.58504498
32,0.015,12,0.374871,13,0.513292,12.90397411,42,0.392717,43,0.564501,42.62452266,30,29.72054855
33,0.015,12,0.45625,13,0.618635,12.26942144,42,0.423638,43,0.535015,42.68561732,30,30.41619588
34,0.015,13,0.473073,14,0.591146,13.22805383,42,0.354086,43,0.51898,42.88489575,29,29.65684192
35,0.015,11,0.404076,12,0.572508,11.56951173,39,0.357143,40,0.507677,39.94900155,28,28.37948982
36,0.015,11,0.37734,12,0.500519,11.99578662,41,0.401546,42,0.598626,41.49956363,30,29.50377701
37,0.015,12,0.41383,13,0.564862,12.57054134,44,0.373339,45,0.524263,44.83923697,32,32.26869562
38,0.015,13,0.496432,14,0.644723,13.0240608,42,0.40297,43,0.551869,42.65164978,29,29.62758898
39,0.015,12,0.467177,13,0.630033,12.20154615,40,0.40396,41,0.594481,40.50409141,28,28.30254526
40,0.015,11,0.353909,12,0.519697,11.88119164,40,0.387269,41,0.511973,40.90398865,29,29.022797
41,0.015,12,0.481113,13,0.641945,12.1174331,40,0.372942,41,0.561598,40.67349037,28,28.55605728
42,0.015,12,0.497635,13,0.650051,12.01551674,41,0.492857,42,0.596339,41.0690265,29,29.05350975
43,0.015,12,0.373218,13,0.525547,12.83229063,41,0.477735,42,0.678705,41.11078768,29,28.27849705
44,0.015,12,0.390141,13,0.519342,12.85029528,42,0.369501,43,0.514014,42.90302603,30,30.05273075
45,0.015,11,0.412121,12,0.554108,11.61892286,42,0.454417,43,0.581764,42.35794326,31,30.7390204
46,0.015,12,0.426245,13,0.582996,12.47052331,42,0.462745,43,0.554845,42.40450597,30,29.93398266
47,0.015,12,0.482688,13,0.605208,12.14129938,40,0.457,41,0.64947,40.22341144,28,28.08211206
48,0.015,11,0.418692,12,0.579329,11.50615985,42,0.427337,43,0.578228,42.48155954,31,30.97539969
49,0.015,11,0.406161,12,0.599905,11.48434532,39,0.373524,40,0.515551,39.89050673,28,28.40616141
50,0.015,13,0.444552,14,0.582397,13.4022489,43,0.451648,44,0.590319,43.34868141,30,29.94643251
51,0.015,10,0.343496,11,0.511123,10.93364434,39,0.419802,40,0.555114,39.59268949,29,28.65904515
52,0.015,12,0.395014,13,0.517004,12.86061153,43,0.383163,44,0.543566,43.7283966,31,30.86778508
53,0.015,12,0.39243,13,0.553715,12.66695601,43,0.477321,44,0.612676,43.16755199,31,30.50059598
54,0.015,12,0.382828,13,0.506715,12.94579738,40,0.468317,41,0.632094,40.19345207,28,27.24765469
55,0.015,11,0.392086,12,0.5356,11.75194058,40,0.35907,41,0.500513,40.9963731,29,29.24443252
56,0.015,12,0.37701,13,0.511823,12.91230074,40,0.363857,41,0.517894,40.88383311,28,27.97153236
