Number,GROWTH,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Actual_Timed_Gens
2,4.5,8,0,9,1045,8.956937799,17,941,18,1030,17.66292135,8.705983549
2,4.5,10,0,11,1003,10.99700897,15,816,16,1002,15.98924731,4.992238339
2,4.5,11,0,12,1101,11.90826521,15,851,16,1008,15.94904459,4.040779373
2,4.5,10,0,11,1005,10.99502488,20,927,21,1049,20.59836066,9.60333578
2,4.5,9,0,10,1031,9.969932105,17,967,18,1022,17.6,7.630067895
2,4.5,9,0,10,1008,9.992063492,17,936,18,1027,17.7032967,7.711233211
2,4.5,7,0,8,1076,7.92936803,16,989,17,1007,16.61111111,8.681743081
2,4.5,8,0,9,1029,8.971817298,16,970,17,1029,16.50847458,7.536657278
2,4.5,8,0,9,1041,8.960614793,16,876,17,1034,16.78481013,7.824195333
2,4.5,8,0,9,1011,8.989119683,17,964,18,1044,17.45,8.460880317
3,4.5,12,0,13,1020,12.98039216,17,992,18,1026,17.23529412,4.254901961
3,4.5,8,0,9,1005,8.995024876,17,946,18,1027,17.66666667,8.671641791
3,4.5,10,0,11,1037,10.96432015,18,999,19,1105,18.00943396,7.045113808
3,4.5,9,0,10,1016,9.984251969,14,770,15,1006,14.97457627,4.990324303
3,4.5,8,0,9,1026,8.974658869,18,999,19,1012,18.07692308,9.102264208
3,4.5,10,0,11,1014,10.98619329,18,937,19,1016,18.79746835,7.811275061
3,4.5,7,0,8,1012,7.988142292,16,933,17,1003,16.95714286,8.969000565
3,4.5,7,0,8,1002,7.998003992,18,958,19,1027,18.60869565,10.61069166
3,4.5,7,0,8,1034,7.967117988,18,987,19,1053,18.1969697,10.22985171
3,4.5,7,0,8,1038,7.963391137,15,967,16,1019,15.63461538,7.671224248
3,4.5,9,0,10,1016,9.984251969,18,980,19,1001,18.95238095,8.968128984
3,4.5,8,0,9,1029,8.971817298,17,967,18,1042,17.44,8.468182702
3,4.5,7,0,8,1014,7.986193294,20,1000,21,1015,20,12.01380671
3,4.5,8,0,9,1046,8.956022945,18,913,19,1023,18.79090909,9.834886146
3,4.5,8,0,9,1064,8.939849624,19,979,20,1018,19.53846154,10.59861191
3,4.5,8,0,9,1048,8.954198473,15,969,16,1062,15.33333333,6.37913486
3,4.5,9,0,10,1005,9.995024876,15,937,16,1014,15.81818182,5.823156943
3,4.5,8,0,9,1023,8.977517107,17,944,18,1046,17.54901961,8.571502501
3,4.5,8,0,9,1017,8.983284169,21,982,22,1027,21.4,12.41671583
3,4.5,8,0,9,1046,8.956022945,15,854,16,1009,15.94193548,6.985912539
4,4.5,8,0,9,1042,8.959692898,16,899,17,1020,16.83471074,7.875017846
4,4.5,8,0,9,1012,8.988142292,16,955,17,1018,16.71428571,7.726143422
4,4.5,8,0,9,1026,8.974658869,19,988,20,1062,19.16216216,10.18750329
4,4.5,8,0,9,1022,8.978473581,18,988,19,1079,18.13186813,9.153394551
4,4.5,7,0,8,1050,7.952380952,15,997,16,1020,15.13043478,7.17805383
4,4.5,12,0,13,1029,12.9718173,21,984,22,1028,21.36363636,8.391819065
4,4.5,7,0,8,1002,7.998003992,18,966,19,1018,18.65384615,10.65584216
4,4.5,10,0,11,1022,10.97847358,16,922,17,1038,16.67241379,5.693940212
4,4.5,10,0,11,1035,10.96618357,25,931,26,1026,25.72631579,14.76013221
4,4.5,8,0,9,1012,8.988142292,16,922,17,1007,16.91764706,7.929504766
4,4.5,7,0,8,1034,7.967117988,16,864,17,1013,16.91275168,8.945633689
4,4.5,8,0,9,1027,8.973709834,18,945,19,1048,18.53398058,9.560270748
4,4.5,8,0,9,1050,8.952380952,19,985,20,1015,19.5,10.54761905
4,4.5,10,0,11,1063,10.94073377,18,951,19,1044,18.52688172,7.586147948
4,4.5,7,0,8,1007,7.993048659,17,949,18,1023,17.68918919,9.69614053
4,4.5,8,0,9,1080,8.925925926,16,958,17,1019,16.68852459,7.762598664
4,4.5,8,0,9,1070,8.934579439,17,922,18,1013,17.85714286,8.922563418
4,4.5,7,0,8,1005,7.995024876,17,928,18,1053,17.576,9.580975124
4,4.5,8,0,9,1020,8.980392157,18,999,19,1039,18.025,9.044607843
4,4.5,8,0,9,1022,8.978473581,17,919,18,1007,17.92045455,8.941980964
5,4.5,8,0,9,1023,8.977517107,20,998,21,1078,20.025,11.04748289
5,4.5,9,0,10,1045,9.956937799,16,960,17,1014,16.74074074,6.783802942
5,4.5,14,0,15,1011,14.98911968,17,994,18,1029,17.17142857,2.182308888
5,4.5,7,0,8,1019,7.981354269,17,972,18,1050,17.35897436,9.37762009
5,4.5,7,0,8,1056,7.946969697,18,957,19,1019,18.69354839,10.74657869
5,4.5,7,0,8,1053,7.949667616,17,967,18,1021,17.61111111,9.661443495
5,4.5,7,0,8,1010,7.99009901,19,985,20,1023,19.39473684,11.40463783
5,4.5,10,0,11,1011,10.98911968,18,971,19,1035,18.453125,7.464005317
5,4.5,8,0,9,1050,8.952380952,16,925,17,1004,16.94936709,7.996986136
5,4.5,9,0,10,1052,9.950570342,18,952,19,1033,18.59259259,8.64202225
5,4.5,8,0,9,1029,8.971817298,17,906,18,1039,17.70676692,8.734949619
5,4.5,10,0,11,1076,10.92936803,16,887,17,1037,16.75333333,5.823965304
5,4.5,8,0,9,1036,8.965250965,17,898,18,1014,17.87931034,8.91405938
5,4.5,16,0,17,1014,16.98619329,17,983,18,1042,17.28813559,0.301942299
5,4.5,8,0,9,1013,8.987166831,16,976,17,1020,16.54545455,7.558287714
5,4.5,7,0,8,1019,7.981354269,21,902,22,1007,21.93333333,13.95197906
5,4.5,8,0,9,1042,8.959692898,17,947,18,1042,17.55789474,8.598201839
5,4.5,9,0,10,1032,9.968992248,20,976,21,1003,20.88888889,10.91989664
5,4.5,12,0,13,1062,12.94161959,15,876,16,1037,15.77018634,2.82856675
5,4.5,7,0,8,1003,7.997008973,16,971,17,1057,16.3372093,8.340200329
6,4.5,8,0,9,1105,8.904977376,16,991,17,1025,16.26470588,7.359728507
6,4.5,9,0,10,1062,9.941619586,19,996,20,1020,19.16666667,9.225047081
6,4.5,8,0,9,1004,8.996015936,16,963,17,1008,16.82222222,7.826206286
6,4.5,7,0,8,1036,7.965250965,18,969,19,1048,18.39240506,10.4271541
6,4.5,14,0,15,1052,14.95057034,19,991,20,1052,19.14754098,4.196970641
6,4.5,10,0,11,1053,10.94966762,20,985,21,1007,20.68181818,9.732150565
6,4.5,10,0,11,1077,10.92850511,15,909,16,1053,15.63194444,4.703439338
6,4.5,7,0,8,1017,7.983284169,19,980,20,1022,19.47619048,11.49290631
6,4.5,10,0,11,1036,10.96525097,16,961,17,1001,16.975,6.009749035
6,4.5,12,0,13,1123,12.89047195,17,996,18,1051,17.07272727,4.182255323
6,4.5,7,0,8,1004,7.996015936,16,869,17,1012,16.91608392,8.92006798
6,4.5,10,0,11,1053,10.94966762,21,977,22,1074,21.2371134,10.28744579
6,4.5,9,0,10,1052,9.950570342,15,873,16,1046,15.73410405,5.783533704
6,4.5,9,0,10,1017,9.983284169,18,892,19,1025,18.81203008,8.828745906
6,4.5,9,0,10,1014,9.986193294,16,904,17,1050,16.65753425,6.671340953
6,4.5,7,0,8,1044,7.957854406,15,777,16,1018,15.9253112,7.967456797
6,4.5,7,0,8,1014,7.986193294,14,879,15,1025,14.82876712,6.842573829
6,4.5,8,0,9,1036,8.965250965,16,847,17,1003,16.98076923,8.015518266
6,4.5,8,0,9,1009,8.991080278,17,997,18,1035,17.07894737,8.087867091
6,4.5,7,0,8,1003,7.997008973,16,934,17,1033,16.66666667,8.669657694
7,4.5,9,0,10,1076,9.92936803,17,934,18,1001,17.98507463,8.055706597
7,4.5,8,0,9,1008,8.992063492,17,997,18,1010,17.23076923,8.238705739
7,4.5,10,0,11,1012,10.98814229,14,876,15,1005,14.96124031,3.973098018
7,4.5,7,0,8,1011,7.989119683,15,885,16,1046,15.71428571,7.725166031
7,4.5,9,0,10,1006,9.994035785,14,906,15,1030,14.75806452,4.764028731
7,4.5,9,0,10,1001,9.999000999,17,968,18,1005,17.86486486,7.865863866
7,4.5,7,0,8,1068,7.936329588,19,970,20,1051,19.37037037,11.43404078
7,4.5,11,0,12,1055,11.9478673,22,955,23,1024,22.65217391,10.70430661
7,4.5,9,0,10,1031,9.969932105,21,956,22,1022,21.66666667,11.69673456
7,4.5,8,0,9,1001,8.999000999,17,955,18,1044,17.50561798,8.506616979
7,4.5,7,0,8,1024,7.9765625,19,971,20,1036,19.44615385,11.46959135
7,4.5,8,0,9,1031,8.969932105,20,917,21,1004,20.95402299,11.98409088
7,4.5,7,0,8,1052,7.950570342,19,984,20,1037,19.30188679,11.35131645
7,4.5,9,0,10,1016,9.984251969,17,984,18,1033,17.32653061,7.342278644
7,4.5,8,0,9,1005,8.995024876,18,941,19,1095,18.38311688,9.388092007
7,4.5,10,0,11,1021,10.97943193,19,987,20,1054,19.19402985,8.214597921
7,4.5,10,0,11,1005,10.99502488,16,934,17,1023,16.74157303,5.746548158
7,4.5,12,0,13,1012,12.98814229,16,888,17,1038,16.74666667,3.758524374
7,4.5,9,0,10,1014,9.986193294,17,948,18,1003,17.94545455,7.959261252
7,4.5,12,0,13,1004,12.99601594,19,974,20,1027,19.49056604,6.494550101
8,4.5,11,0,12,1036,11.96525097,18,981,19,1072,18.20879121,6.243540244
8,4.5,9,0,10,1043,9.958772771,15,806,16,1006,15.97,6.011227229
8,4.5,10,0,11,1013,10.98716683,15,922,16,1024,15.76470588,4.777539051
8,4.5,8,0,9,1055,8.947867299,16,963,17,1020,16.64912281,7.701255508
8,4.5,9,0,10,1033,9.968054211,16,981,17,1018,16.51351351,6.545459302
8,4.5,10,0,11,1022,10.97847358,16,980,17,1017,16.54054054,5.562066959
8,4.5,8,0,9,1027,8.973709834,20,969,21,1048,20.39240506,11.41869523
8,4.5,7,0,8,1039,7.962463908,17,975,18,1007,17.78125,9.818786092
8,4.5,9,0,10,1001,9.999000999,16,924,17,1007,16.91566265,6.916661652
8,4.5,8,0,9,1030,8.970873786,17,937,18,1014,17.81818182,8.847308032
8,4.5,10,0,11,1068,10.93632959,20,966,21,1009,20.79069767,9.854368086
8,4.5,8,0,9,1032,8.968992248,18,998,19,1009,18.18181818,9.212825934
8,4.5,8,0,9,1029,8.971817298,15,931,16,1017,15.80232558,6.830508283
8,4.5,8,0,9,1021,8.979431929,18,992,19,1056,18.125,9.145568071
8,4.5,12,0,13,1025,12.97560976,20,968,21,1010,20.76190476,7.786295006
8,4.5,7,0,8,1030,7.970873786,17,981,18,1029,17.39583333,9.424959547
8,4.5,7,0,8,1019,7.981354269,17,991,18,1025,17.26470588,9.283351613
8,4.5,8,0,9,1029,8.971817298,17,907,18,1038,17.70992366,8.738106366
8,4.5,8,0,9,1045,8.956937799,16,966,17,1062,16.35416667,7.397228868
8,4.5,8,0,9,1014,8.986193294,17,991,18,1017,17.34615385,8.359960552
9,4.5,7,0,8,1009,7.991080278,20,907,21,1012,20.88571429,12.89463401
9,4.5,7,0,8,1003,7.997008973,17,970,18,1064,17.31914894,9.322139963
9,4.5,8,0,9,1022,8.978473581,17,961,18,1064,17.37864078,8.400167195
9,4.5,8,0,9,1043,8.958772771,19,971,20,1076,19.27619048,10.31741771
9,4.5,10,0,11,1007,10.99304866,16,990,17,1031,16.24390244,5.25085378
9,4.5,8,0,9,1025,8.975609756,17,955,18,1013,17.77586207,8.800252313
9,4.5,7,0,8,1003,7.997008973,16,881,17,1055,16.68390805,8.686899073
9,4.5,7,0,8,1047,7.955109838,15,915,16,1001,15.98837209,8.033262255
9,4.5,10,0,11,1014,10.98619329,17,929,18,1046,17.60683761,6.620644313
9,4.5,9,0,10,1025,9.975609756,16,876,17,1010,16.92537313,6.949763378
9,4.5,11,0,12,1013,11.98716683,17,954,18,1003,17.93877551,5.951608679
9,4.5,9,0,10,1041,9.960614793,19,976,20,1022,19.52173913,9.561124337
9,4.5,8,0,9,1055,8.947867299,16,992,17,1042,16.16,7.212132701
9,4.5,9,0,10,1028,9.972762646,16,982,17,1023,16.43902439,6.466261744
9,4.5,11,0,12,1037,11.96432015,16,979,17,1029,16.42,4.455679846
9,4.5,9,0,10,1015,9.985221675,17,980,18,1064,17.23809524,7.252873563
9,4.5,8,0,9,1014,8.986193294,16,989,17,1034,16.24444444,7.258251151
9,4.5,9,0,10,1072,9.932835821,19,998,20,1004,19.33333333,9.400497512
9,4.5,9,0,10,1023,9.977517107,17,951,18,1043,17.5326087,7.555091589
9,4.5,8,0,9,1047,8.955109838,17,960,18,1037,17.51948052,8.564370682
0,5,11,0,12,1041,11.96061479,16,970,17,1018,16.625,4.664385207
0,5,9,0,10,1036,9.965250965,17,967,18,1049,17.40243902,7.437188059
0,5,13,0,14,1029,13.9718173,15,941,16,1035,15.62765957,1.655842276
0,5,12,0,13,1054,12.9487666,17,964,18,1002,17.94736842,4.998601818
0,5,10,0,11,1005,10.99502488,16,964,17,1008,16.81818182,5.823156943
0,5,6,0,7,1009,6.991080278,17,966,18,1060,17.36170213,10.37062185
0,5,7,0,8,1052,7.950570342,16,992,17,1066,16.10810811,8.157537766
0,5,7,0,8,1025,7.975609756,15,928,16,1023,15.75789474,7.782284981
0,5,8,0,9,1042,8.959692898,18,995,19,1060,18.07692308,9.117230179
0,5,10,0,11,1005,10.99502488,17,948,18,1046,17.53061224,6.535587369
0,5,10,0,11,1067,10.93720712,18,988,19,1046,18.20689655,7.269689429
0,5,10,0,11,1021,10.97943193,14,755,15,1002,14.99190283,4.012470905
0,5,11,0,12,1008,11.99206349,15,974,16,1080,15.24528302,3.253219527
0,5,7,0,8,1002,7.998003992,16,915,17,1027,16.75892857,8.760924579
0,5,10,0,11,1033,10.96805421,17,997,18,1003,17.5,6.531945789
0,5,9,0,10,1030,9.970873786,17,941,18,1047,17.55660377,7.585729987
0,5,7,0,8,1011,7.989119683,15,939,16,1047,15.56481481,7.575695131
0,5,10,0,11,1064,10.93984962,16,992,17,1043,16.15686275,5.217013121
0,5,7,0,8,1019,7.981354269,17,962,18,1049,17.43678161,9.45542734
0,5,7,0,8,1020,7.980392157,16,931,17,1017,16.80232558,8.821933425
1,5,7,0,8,1034,7.967117988,16,936,17,1015,16.81012658,8.843008594
1,5,9,0,10,1029,9.971817298,16,983,17,1025,16.4047619,6.432944606
1,5,9,0,10,1051,9.951474786,15,844,16,1006,15.96296296,6.011488177
1,5,8,0,9,1018,8.982318271,19,928,20,1019,19.79120879,10.80889052
1,5,11,0,12,1030,11.97087379,17,986,18,1030,17.31818182,5.347308032
1,5,10,0,11,1044,10.95785441,16,964,17,1029,16.55384615,5.595991748
1,5,7,0,8,1012,7.988142292,16,998,17,1029,16.06451613,8.076373837
1,5,8,0,9,1007,8.993048659,15,886,16,1022,15.83823529,6.845186635
1,5,7,0,8,1046,7.956022945,16,890,17,1002,16.98214286,9.026119913
1,5,7,0,8,1004,7.996015936,15,986,16,1032,15.30434783,7.30833189
1,5,9,0,10,1005,9.995024876,16,985,17,1051,16.22727273,6.232247852
1,5,8,0,9,1089,8.918273646,15,910,16,1040,15.69230769,6.774034047
1,5,8,0,9,1017,8.983284169,15,932,16,1008,15.89473684,6.911452673
1,5,10,0,11,1012,10.98814229,20,965,21,1037,20.48611111,9.497968819
1,5,10,0,11,1055,10.9478673,15,983,16,1016,15.51515152,4.567284217
1,5,8,0,9,1026,8.974658869,15,968,16,1027,15.54237288,6.567714012
1,5,11,0,12,1032,11.96899225,19,987,20,1054,19.19402985,7.225037603
1,5,8,0,9,1002,8.998003992,19,934,20,1007,19.90410959,10.9061056
1,5,8,0,9,1010,8.99009901,17,976,18,1032,17.42857143,8.438472419
1,5,13,0,14,1054,13.9487666,19,980,20,1045,19.30769231,5.358925704
2,5,8,0,9,1050,8.952380952,18,999,19,1007,18.125,9.172619048
2,5,7,0,8,1027,7.973709834,15,892,16,1017,15.864,7.890290166
2,5,8,0,9,1037,8.964320154,15,847,16,1010,15.93865031,6.974330152
2,5,9,0,10,1012,9.988142292,21,989,22,1015,21.42307692,11.43493463
2,5,7,0,8,1002,7.998003992,17,985,18,1028,17.34883721,9.350833217
2,5,13,0,14,1025,13.97560976,17,996,18,1027,17.12903226,3.153422502
2,5,7,0,8,1010,7.99009901,16,987,17,1020,16.39393939,8.403840384
2,5,7,0,8,1028,7.972762646,19,958,20,1021,19.66666667,11.69390402
2,5,11,0,12,1067,11.93720712,16,998,17,1009,16.18181818,4.244611059
2,5,7,0,8,1057,7.946073794,14,815,15,1004,14.97883598,7.032762185
2,5,10,0,11,1069,10.9354537,15,961,16,1005,15.88636364,4.950909941
2,5,7,0,8,1008,7.992063492,15,985,16,1069,15.17857143,7.186507937
2,5,7,0,8,1048,7.954198473,18,995,19,1030,18.14285714,10.18865867
2,5,7,0,8,1097,7.911577028,18,980,19,1074,18.21276596,10.30118893
2,5,10,0,11,1042,10.9596929,15,913,16,1013,15.87,4.910307102
2,5,12,0,13,1074,12.9310987,18,981,19,1039,18.32758621,5.39648751
2,5,8,0,9,1004,8.996015936,18,936,19,1007,18.90140845,9.905392514
2,5,14,0,15,1050,14.95238095,16,995,17,1048,16.09433962,1.14195867
2,5,7,0,8,1004,7.996015936,18,988,19,1015,18.44444444,10.44842851
2,5,10,0,11,1061,10.94250707,16,982,17,1011,16.62068966,5.678182586
3,5,8,0,9,1016,8.984251969,15,919,16,1029,15.73636364,6.752111668
3,5,8,0,9,1012,8.988142292,16,990,17,1029,16.25641026,7.268267964
3,5,7,0,8,1014,7.986193294,16,972,17,1002,16.93333333,8.947140039
3,5,12,0,13,1032,12.96899225,17,921,18,1041,17.65833333,4.689341085
3,5,8,0,9,1007,8.993048659,19,993,20,1042,19.14285714,10.14980848
3,5,15,0,16,1031,15.9699321,20,982,21,1003,20.85714286,4.887210752
3,5,12,0,13,1048,12.95419847,17,928,18,1021,17.77419355,4.819995075
3,5,13,0,14,1026,13.97465887,15,990,16,1010,15.5,1.525341131
3,5,8,0,9,1014,8.986193294,15,934,16,1008,15.89189189,6.905698598
3,5,7,0,8,1022,7.978473581,15,955,16,1011,15.80357143,7.825097847
3,5,8,0,9,1008,8.992063492,17,963,18,1006,17.86046512,8.868401624
3,5,8,0,9,1032,8.968992248,16,923,17,1054,16.58778626,7.618794011
3,5,10,0,11,1034,10.96711799,19,986,20,1064,19.17948718,8.212369191
3,5,7,0,8,1002,7.998003992,15,873,16,1014,15.90070922,7.902705228
3,5,9,0,10,1008,9.992063492,20,950,21,1027,20.64935065,10.65728716
3,5,8,0,9,1004,8.996015936,16,932,17,1089,16.43312102,7.437105083
3,5,14,0,15,1037,14.96432015,17,971,18,1008,17.78378378,2.819463629
3,5,7,0,8,1019,7.981354269,17,928,18,1028,17.72,9.738645731
3,5,8,0,9,1035,8.966183575,18,959,19,1005,18.89130435,9.925120773
3,5,7,0,8,1013,7.987166831,16,1000,17,1001,16,8.012833169
4,5,8,0,9,1011,8.989119683,14,854,15,1004,14.97333333,5.98421365
4,5,7,0,8,1037,7.964320154,16,972,17,1035,16.44444444,8.48012429
4,5,12,0,13,1007,12.99304866,18,982,19,1001,18.94736842,5.954319762
4,5,8,0,9,1006,8.994035785,17,993,18,1023,17.23333333,8.239297548
4,5,7,0,8,1034,7.967117988,19,988,20,1043,19.21818182,11.25106383
4,5,14,0,15,1009,14.99108028,15,959,16,1023,15.640625,0.649544722
4,5,8,0,9,1052,8.950570342,15,934,16,1019,15.77647059,6.825900246
4,5,9,0,10,1032,9.968992248,16,966,17,1044,16.43589744,6.466905188
4,5,10,0,11,1002,10.99800399,17,937,18,1068,17.48091603,6.482912039
4,5,8,0,9,1011,8.989119683,17,939,18,1079,17.43571429,8.446594602
4,5,11,0,12,1073,11.93196645,16,983,17,1048,16.26153846,4.329572012
4,5,8,0,9,1017,8.983284169,16,960,17,1023,16.63492063,7.651636466
4,5,6,0,7,1043,6.958772771,16,961,17,1006,16.86666667,9.907893896
4,5,9,0,10,1017,9.983284169,16,974,17,1020,16.56521739,6.581933222
4,5,6,0,7,1003,6.997008973,16,944,17,1033,16.62921348,9.63220451
4,5,8,0,9,1063,8.940733772,16,952,17,1027,16.64,7.699266228
4,5,9,0,10,1093,9.914913083,14,863,15,1015,14.90131579,4.986402706
4,5,7,0,8,1076,7.92936803,15,978,16,1020,15.52380952,7.594441494
4,5,8,0,9,1024,8.9765625,18,950,19,1007,18.87719298,9.900630482
4,5,7,0,8,1010,7.99009901,17,976,18,1022,17.52173913,9.531640121
5,5,8,0,9,1025,8.975609756,18,952,19,1047,18.50526316,9.529653402
5,5,7,0,8,1027,7.973709834,19,938,20,1021,19.74698795,11.77327812
5,5,10,0,11,1015,10.98522167,16,963,17,1049,16.43023256,5.445010883
5,5,8,0,9,1006,8.994035785,18,982,19,1026,18.40909091,9.415055124
5,5,8,0,9,1004,8.996015936,17,1000,18,1040,17,8.003984064
5,5,9,0,10,1015,9.985221675,16,858,17,1009,16.94039735,6.955175676
5,5,7,0,8,1027,7.973709834,19,971,20,1030,19.49152542,11.51781559
5,5,10,0,11,1018,10.98231827,17,970,18,1027,17.52631579,6.543997518
5,5,14,0,15,1007,14.99304866,18,970,19,1033,18.47619048,3.483141817
5,5,7,0,8,1011,7.989119683,16,946,17,1018,16.75,8.760880317
5,5,13,0,14,1005,13.99502488,17,981,18,1031,17.38,3.384975124
5,5,7,0,8,1038,7.963391137,14,939,15,1016,14.79220779,6.828816655
5,5,8,0,9,1028,8.972762646,15,918,16,1014,15.85416667,6.881404021
5,5,7,0,8,1012,7.988142292,15,779,16,1031,15.87698413,7.888841834
5,5,8,0,9,1044,8.957854406,17,1000,18,1076,17,8.042145594
5,5,9,0,10,1003,9.997008973,16,950,17,1005,16.90909091,6.912081936
5,5,7,0,8,1003,7.997008973,17,990,18,1008,17.55555556,9.558546582
5,5,10,0,11,1009,10.99108028,16,982,17,1005,16.7826087,5.791528418
5,5,7,0,8,1009,7.991080278,19,977,20,1011,19.67647059,11.68539031
5,5,8,0,9,1046,8.956022945,19,973,20,1023,19.54,10.58397706
6,5,8,0,9,1031,8.969932105,15,902,16,1011,15.89908257,6.929150464
6,5,12,0,13,1023,12.97751711,18,998,19,1034,18.05555556,5.078038449
6,5,8,0,9,1018,8.982318271,16,979,17,1041,16.33870968,7.356391406
6,5,12,0,13,1081,12.92506938,15,850,16,1020,15.88235294,2.957283561
6,5,7,0,8,1052,7.950570342,17,991,18,1017,17.34615385,9.395583504
6,5,10,0,11,1020,10.98039216,15,880,16,1030,15.8,4.819607843
6,5,8,0,9,1027,8.973709834,19,959,20,1073,19.35964912,10.38593929
6,5,10,0,11,1044,10.95785441,16,988,17,1087,16.12121212,5.163357715
6,5,9,0,10,1002,9.998003992,17,922,18,1006,17.92857143,7.930567437
6,5,8,0,9,1058,8.945179584,15,959,16,1056,15.42268041,6.477500828
6,5,9,0,10,1006,9.994035785,17,980,18,1073,17.21505376,7.221017978
6,5,13,0,14,1005,13.99502488,23,939,24,1006,23.91044776,9.915422886
6,5,9,0,10,1013,9.987166831,16,972,17,1017,16.62222222,6.635055391
6,5,11,0,12,1049,11.95328885,19,974,20,1019,19.57777778,7.624488931
6,5,9,0,10,1079,9.926784059,17,923,18,1034,17.69369369,7.766909634
6,5,10,0,11,1011,10.98911968,17,993,18,1056,17.11111111,6.121991428
6,5,7,0,8,1043,7.958772771,21,979,22,1023,21.47727273,13.51849996
6,5,9,0,10,1027,9.973709834,16,944,17,1004,16.93333333,6.959623499
6,5,7,0,8,1001,7.999000999,15,918,16,1014,15.85416667,7.855165668
6,5,7,0,8,1020,7.980392157,15,855,16,1012,15.92356688,7.943174722
7,5,9,0,10,1015,9.985221675,20,983,21,1021,20.44736842,10.46214675
7,5,9,0,10,1004,9.996015936,18,989,19,1027,18.28947368,8.293457748
7,5,11,0,12,1077,11.92850511,18,993,19,1064,18.09859155,6.170086443
7,5,8,0,9,1005,8.995024876,15,901,16,1024,15.80487805,6.809853173
7,5,7,0,8,1037,7.964320154,16,972,17,1035,16.44444444,8.48012429
7,5,7,0,8,1008,7.992063492,16,978,17,1014,16.61111111,8.619047619
7,5,8,0,9,1002,8.998003992,21,972,22,1007,21.8,12.80199601
7,5,13,0,14,1047,13.95510984,21,997,22,1026,21.10344828,7.148338438
7,5,9,0,10,1046,9.956022945,15,929,16,1072,15.4965035,5.540480552
7,5,7,0,8,1015,7.985221675,22,989,23,1020,22.35483871,14.36961703
7,5,7,0,8,1039,7.962463908,15,931,16,1063,15.52272727,7.560263365
7,5,7,0,8,1026,7.974658869,16,994,17,1040,16.13043478,8.155775913
7,5,7,0,8,1010,7.99009901,18,965,19,1029,18.546875,10.55677599
7,5,11,0,12,1040,11.96153846,17,990,18,1041,17.19607843,5.23453997
7,5,9,0,10,1018,9.982318271,15,894,16,1005,15.95495495,5.972636684
7,5,8,0,9,1073,8.931966449,15,819,16,1017,15.91414141,6.982174965
7,5,8,0,9,1091,8.916590284,21,956,22,1013,21.77192982,12.85533954
7,5,10,0,11,1038,10.96339114,17,976,18,1029,17.45283019,6.489439052
7,5,7,0,8,1020,7.980392157,15,926,16,1003,15.96103896,7.980646804
7,5,7,0,8,1032,7.968992248,17,988,18,1018,17.4,9.431007752
8,5,8,0,9,1020,8.980392157,18,998,19,1032,18.05882353,9.078431373
8,5,7,0,8,1090,7.917431193,14,757,15,1002,14.99183673,7.074405542
8,5,9,0,10,1036,9.965250965,18,968,19,1043,18.42666667,8.461415701
8,5,10,0,11,1002,10.99800399,17,974,18,1050,17.34210526,6.344101271
8,5,8,0,9,1029,8.971817298,18,969,19,1015,18.67391304,9.702095745
8,5,8,0,9,1023,8.977517107,19,960,20,1046,19.46511628,10.48759917
8,5,11,0,12,1024,11.9765625,18,958,19,1012,18.77777778,6.801215278
8,5,11,0,12,1012,11.98814229,15,864,16,1003,15.97841727,3.990274974
8,5,8,0,9,1037,8.964320154,16,961,17,1098,16.28467153,7.320351379
8,5,8,0,9,1011,8.989119683,15,899,16,1020,15.83471074,6.84559106
8,5,9,0,10,1014,9.986193294,17,992,18,1037,17.17777778,7.191584484
8,5,8,0,9,1081,8.92506938,15,931,16,1016,15.81176471,6.886695326
8,5,9,0,10,1013,9.987166831,16,887,17,1040,16.73856209,6.75139526
8,5,8,0,9,1023,8.977517107,15,949,16,1008,15.86440678,6.886889673
8,5,8,0,9,1003,8.997008973,17,952,18,1056,17.46153846,8.464529488
8,5,8,0,9,1066,8.938086304,15,958,16,1058,15.42,6.481913696
8,5,7,0,8,1014,7.986193294,20,947,21,1006,20.89830508,12.91211179
8,5,7,0,8,1024,7.9765625,19,976,20,1067,19.26373626,11.28717376
8,5,9,0,10,1067,9.937207123,16,974,17,1031,16.45614035,6.518933228
8,5,9,0,10,1002,9.998003992,15,980,16,1010,15.66666667,5.668662675
9,5,9,0,10,1014,9.986193294,17,980,18,1030,17.4,7.413806706
9,5,10,0,11,1046,10.95602294,16,955,17,1067,16.40178571,5.44576277
9,5,8,0,9,1094,8.914076782,15,974,16,1024,15.52,6.605923218
9,5,7,0,8,1014,7.986193294,16,977,17,1044,16.34328358,8.357090288
9,5,11,0,12,1091,11.91659028,14,875,15,1011,14.91911765,3.002527363
9,5,7,0,8,1061,7.942507069,15,971,16,1057,15.3372093,7.394702234
9,5,8,0,9,1023,8.977517107,15,964,16,1018,15.66666667,6.68914956
9,5,7,0,8,1004,7.996015936,17,998,18,1035,17.05405405,9.058038118
9,5,11,0,12,1046,11.95602294,20,998,21,1013,20.13333333,8.177310389
9,5,8,0,9,1035,8.966183575,17,947,18,1002,17.96363636,8.997452789
9,5,8,0,9,1002,8.998003992,14,882,15,1039,14.75159236,5.753588365
